run_number,source_period,target,beam_type,group,classification_source,source_file
2924,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2924.root
2925,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2925.root
2927,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2927.root
2928,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2928.root
2929,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2929.root
2930,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2930.root
2931,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2931.root
2932,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2932.root
2933,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2933.root
2934,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2934.root
2935,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2935.root
2936,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2936.root
2938,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2938.root
2940,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2940.root
2943,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2943.root
2944,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2944.root
2945,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2945.root
2947,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2947.root
2949,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2949.root
2950,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2950.root
2951,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2951.root
2955,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2955.root
2956,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2956.root
2958,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2958.root
2959,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2959.root
2960,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2960.root
2962,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2962.root
2963,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2963.root
2964,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2964.root
2965,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2965.root
2966,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2966.root
2967,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2967.root
2968,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2968.root
2970,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2970.root
2971,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2971.root
2972,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2972.root
2973,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2973.root
2974,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2974.root
2975,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2975.root
2976,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2976.root
2977,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2977.root
2978,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2978.root
2979,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2979.root
2980,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2980.root
2981,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2981.root
2982,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2982.root
2984,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2984.root
2985,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2985.root
2987,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2987.root
2988,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2988.root
2989,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2989.root
2990,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2990.root
2991,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2991.root
2992,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2992.root
2993,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2993.root
2994,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2994.root
2996,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2996.root
2997,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2997.root
2998,2000_vis,P,VIS,P_VIS,manual,2000_vis/run2998.root
3001,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3001.root
3002,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3002.root
3003,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3003.root
3004,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3004.root
3005,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3005.root
3006,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3006.root
3007,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3007.root
3009,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3009.root
3010,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3010.root
3011,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3011.root
3012,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3012.root
3013,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3013.root
3014,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3014.root
3015,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3015.root
3016,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3016.root
3017,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3017.root
3018,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3018.root
3019,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3019.root
3021,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3021.root
3022,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3022.root
3023,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3023.root
3024,2000_vis,P,VIS,P_VIS,manual,2000_vis/run3024.root
3026,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3026.root
3028,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3028.root
3029,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3029.root
3030,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3030.root
3031,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3031.root
3032,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3032.root
3033,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3033.root
3034,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3034.root
3036,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3036.root
3037,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3037.root
3038,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3038.root
3039,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3039.root
3040,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3040.root
3042,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3042.root
3043,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3043.root
3044,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3044.root
3045,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3045.root
3046,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3046.root
3048,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3048.root
3049,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3049.root
3050,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3050.root
3051,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3051.root
3052,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3052.root
3055,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3055.root
3056,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3056.root
3057,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3057.root
3058,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3058.root
3059,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3059.root
3060,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3060.root
3061,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3061.root
3062,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3062.root
3066,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3066.root
3067,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3067.root
3068,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3068.root
3070,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3070.root
3071,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3071.root
3073,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3073.root
3074,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3074.root
3075,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3075.root
3076,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3076.root
3077,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3077.root
3078,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3078.root
3079,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3079.root
3080,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3080.root
3081,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3081.root
3082,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3082.root
3086,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3086.root
3087,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3087.root
3089,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3089.root
3094,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3094.root
3095,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3095.root
3096,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3096.root
3097,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3097.root
3100,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3100.root
3101,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3101.root
3102,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3102.root
3104,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3104.root
3106,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3106.root
3112,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3112.root
3113,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3113.root
3114,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3114.root
3116,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3116.root
3117,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3117.root
3118,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3118.root
3119,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3119.root
3120,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3120.root
3121,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3121.root
3122,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3122.root
3125,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3125.root
3126,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3126.root
3127,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3127.root
3128,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3128.root
3129,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3129.root
3130,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3130.root
3132,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3132.root
3133,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3133.root
3135,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3135.root
3136,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3136.root
3138,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3138.root
3139,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3139.root
3140,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3140.root
3142,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3142.root
3143,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3143.root
3144,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3144.root
3145,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3145.root
3147,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3147.root
3148,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3148.root
3149,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3149.root
3150,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3150.root
3153,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3153.root
3154,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3154.root
3155,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3155.root
3157,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3157.root
3158,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3158.root
3159,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3159.root
3160,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3160.root
3161,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3161.root
3162,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3162.root
3164,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3164.root
3165,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3165.root
3166,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3166.root
3167,2000_uv2,P,UV,P_UV,manual,2000_uv2/run3167.root
3174,2001_uv,P,UV,P_UV,manual,2001_uv/run3174.root
3175,2001_uv,P,UV,P_UV,manual,2001_uv/run3175.root
3177,2001_uv,P,UV,P_UV,manual,2001_uv/run3177.root
3180,2001_uv,P,UV,P_UV,manual,2001_uv/run3180.root
3181,2001_uv,P,UV,P_UV,manual,2001_uv/run3181.root
3182,2001_uv,P,UV,P_UV,manual,2001_uv/run3182.root
3183,2001_uv,P,UV,P_UV,manual,2001_uv/run3183.root
3184,2001_uv,P,UV,P_UV,manual,2001_uv/run3184.root
3185,2001_uv,P,UV,P_UV,manual,2001_uv/run3185.root
3186,2001_uv,P,UV,P_UV,manual,2001_uv/run3186.root
3188,2001_uv,P,UV,P_UV,manual,2001_uv/run3188.root
3189,2001_uv,P,UV,P_UV,manual,2001_uv/run3189.root
3190,2001_uv,P,UV,P_UV,manual,2001_uv/run3190.root
3191,2001_uv,P,UV,P_UV,manual,2001_uv/run3191.root
3192,2001_uv,P,UV,P_UV,manual,2001_uv/run3192.root
3193,2001_uv,P,UV,P_UV,manual,2001_uv/run3193.root
3194,2001_uv,P,UV,P_UV,manual,2001_uv/run3194.root
3195,2001_uv,P,UV,P_UV,manual,2001_uv/run3195.root
3196,2001_uv,P,UV,P_UV,manual,2001_uv/run3196.root
3197,2001_uv,P,UV,P_UV,manual,2001_uv/run3197.root
3198,2001_uv,P,UV,P_UV,manual,2001_uv/run3198.root
3199,2001_uv,P,UV,P_UV,manual,2001_uv/run3199.root
3200,2001_uv,P,UV,P_UV,manual,2001_uv/run3200.root
3201,2001_uv,P,UV,P_UV,manual,2001_uv/run3201.root
3202,2001_uv,P,UV,P_UV,manual,2001_uv/run3202.root
3205,2001_uv,P,UV,P_UV,manual,2001_uv/run3205.root
3206,2001_uv,P,UV,P_UV,manual,2001_uv/run3206.root
3208,2001_uv,P,UV,P_UV,manual,2001_uv/run3208.root
3209,2001_uv,P,UV,P_UV,manual,2001_uv/run3209.root
3210,2001_uv,P,UV,P_UV,manual,2001_uv/run3210.root
3211,2001_uv,P,UV,P_UV,manual,2001_uv/run3211.root
3212,2001_uv,P,UV,P_UV,manual,2001_uv/run3212.root
3213,2001_uv,P,UV,P_UV,manual,2001_uv/run3213.root
3214,2001_uv,P,UV,P_UV,manual,2001_uv/run3214.root
3215,2001_uv,P,UV,P_UV,manual,2001_uv/run3215.root
3216,2001_uv,P,UV,P_UV,manual,2001_uv/run3216.root
3217,2001_uv,P,UV,P_UV,manual,2001_uv/run3217.root
3218,2001_uv,P,UV,P_UV,manual,2001_uv/run3218.root
3219,2001_uv,P,UV,P_UV,manual,2001_uv/run3219.root
3220,2001_uv,P,UV,P_UV,manual,2001_uv/run3220.root
3221,2001_uv,P,UV,P_UV,manual,2001_uv/run3221.root
3222,2001_uv,P,UV,P_UV,manual,2001_uv/run3222.root
3223,2001_uv,P,UV,P_UV,manual,2001_uv/run3223.root
3224,2001_uv,P,UV,P_UV,manual,2001_uv/run3224.root
3225,2001_uv,P,UV,P_UV,manual,2001_uv/run3225.root
3227,2001_uv,P,UV,P_UV,manual,2001_uv/run3227.root
3229,2001_uv,P,UV,P_UV,manual,2001_uv/run3229.root
3230,2001_uv,P,UV,P_UV,manual,2001_uv/run3230.root
3231,2001_uv,P,UV,P_UV,manual,2001_uv/run3231.root
3233,2001_uv,P,UV,P_UV,manual,2001_uv/run3233.root
3235,2001_uv,P,UV,P_UV,manual,2001_uv/run3235.root
3236,2001_uv,P,UV,P_UV,manual,2001_uv/run3236.root
3237,2001_uv,P,UV,P_UV,manual,2001_uv/run3237.root
3238,2001_uv,P,UV,P_UV,manual,2001_uv/run3238.root
3239,2001_uv,P,UV,P_UV,manual,2001_uv/run3239.root
3240,2001_uv,P,UV,P_UV,manual,2001_uv/run3240.root
3241,2001_uv,P,UV,P_UV,manual,2001_uv/run3241.root
3242,2001_uv,P,UV,P_UV,manual,2001_uv/run3242.root
3243,2001_uv,P,UV,P_UV,manual,2001_uv/run3243.root
3244,2001_uv,P,UV,P_UV,manual,2001_uv/run3244.root
3245,2001_uv,P,UV,P_UV,manual,2001_uv/run3245.root
3246,2001_uv,P,UV,P_UV,manual,2001_uv/run3246.root
3247,2001_uv,P,UV,P_UV,manual,2001_uv/run3247.root
3248,2001_uv,P,UV,P_UV,manual,2001_uv/run3248.root
3249,2001_uv,P,UV,P_UV,manual,2001_uv/run3249.root
3250,2001_uv,P,UV,P_UV,manual,2001_uv/run3250.root
3251,2001_uv,P,UV,P_UV,manual,2001_uv/run3251.root
3252,2001_uv,P,UV,P_UV,manual,2001_uv/run3252.root
3253,2001_uv,P,UV,P_UV,manual,2001_uv/run3253.root
3254,2001_uv,P,UV,P_UV,manual,2001_uv/run3254.root
3255,2001_uv,P,UV,P_UV,manual,2001_uv/run3255.root
3256,2001_uv,P,UV,P_UV,manual,2001_uv/run3256.root
3257,2001_uv,P,UV,P_UV,manual,2001_uv/run3257.root
3258,2001_uv,P,UV,P_UV,manual,2001_uv/run3258.root
3259,2001_uv,P,UV,P_UV,manual,2001_uv/run3259.root
3261,2001_uv,P,UV,P_UV,manual,2001_uv/run3261.root
3262,2001_uv,P,UV,P_UV,manual,2001_uv/run3262.root
3263,2001_uv,P,UV,P_UV,manual,2001_uv/run3263.root
3264,2001_uv,P,UV,P_UV,manual,2001_uv/run3264.root
3265,2001_uv,P,UV,P_UV,manual,2001_uv/run3265.root
3266,2001_uv,P,UV,P_UV,manual,2001_uv/run3266.root
3267,2001_uv,P,UV,P_UV,manual,2001_uv/run3267.root
3268,2001_uv,P,UV,P_UV,manual,2001_uv/run3268.root
3269,2001_uv,P,UV,P_UV,manual,2001_uv/run3269.root
3270,2001_uv,P,UV,P_UV,manual,2001_uv/run3270.root
3271,2001_uv,P,UV,P_UV,manual,2001_uv/run3271.root
3273,2001_uv,P,UV,P_UV,manual,2001_uv/run3273.root
3274,2001_uv,P,UV,P_UV,manual,2001_uv/run3274.root
3275,2001_uv,P,UV,P_UV,manual,2001_uv/run3275.root
3283,2001_uv,P,UV,P_UV,manual,2001_uv/run3283.root
3285,2001_uv,P,UV,P_UV,manual,2001_uv/run3285.root
3286,2001_uv,P,UV,P_UV,manual,2001_uv/run3286.root
3287,2001_uv,P,UV,P_UV,manual,2001_uv/run3287.root
3288,2001_uv,P,UV,P_UV,manual,2001_uv/run3288.root
3289,2001_uv,P,UV,P_UV,manual,2001_uv/run3289.root
3290,2001_uv,P,UV,P_UV,manual,2001_uv/run3290.root
3292,2001_uv,P,UV,P_UV,manual,2001_uv/run3292.root
3293,2001_uv,P,UV,P_UV,manual,2001_uv/run3293.root
3294,2001_uv,P,UV,P_UV,manual,2001_uv/run3294.root
3295,2001_uv,P,UV,P_UV,manual,2001_uv/run3295.root
3296,2001_uv,P,UV,P_UV,manual,2001_uv/run3296.root
3297,2001_uv,P,UV,P_UV,manual,2001_uv/run3297.root
3298,2001_uv,P,UV,P_UV,manual,2001_uv/run3298.root
3299,2001_uv,P,UV,P_UV,manual,2001_uv/run3299.root
3300,2001_uv,P,UV,P_UV,manual,2001_uv/run3300.root
3302,2001_uv,P,UV,P_UV,manual,2001_uv/run3302.root
3303,2001_uv,P,UV,P_UV,manual,2001_uv/run3303.root
3304,2001_uv,P,UV,P_UV,manual,2001_uv/run3304.root
3305,2001_uv,P,UV,P_UV,manual,2001_uv/run3305.root
3306,2001_uv,P,UV,P_UV,manual,2001_uv/run3306.root
3307,2001_uv,P,UV,P_UV,manual,2001_uv/run3307.root
3308,2001_uv,P,UV,P_UV,manual,2001_uv/run3308.root
3309,2001_uv,P,UV,P_UV,manual,2001_uv/run3309.root
3310,2001_uv,P,UV,P_UV,manual,2001_uv/run3310.root
3311,2001_uv,P,UV,P_UV,manual,2001_uv/run3311.root
3312,2001_uv,P,UV,P_UV,manual,2001_uv/run3312.root
3313,2001_uv,P,UV,P_UV,manual,2001_uv/run3313.root
3314,2001_uv,P,UV,P_UV,manual,2001_uv/run3314.root
3315,2001_uv,P,UV,P_UV,manual,2001_uv/run3315.root
3316,2001_uv,P,UV,P_UV,manual,2001_uv/run3316.root
3317,2001_uv,P,UV,P_UV,manual,2001_uv/run3317.root
3318,2001_uv,P,UV,P_UV,manual,2001_uv/run3318.root
3319,2001_uv,P,UV,P_UV,manual,2001_uv/run3319.root
3320,2001_uv,P,UV,P_UV,manual,2001_uv/run3320.root
3321,2001_uv,P,UV,P_UV,manual,2001_uv/run3321.root
3322,2001_uv,P,UV,P_UV,manual,2001_uv/run3322.root
3323,2001_uv,P,UV,P_UV,manual,2001_uv/run3323.root
3324,2001_uv,P,UV,P_UV,manual,2001_uv/run3324.root
3325,2001_uv,P,UV,P_UV,manual,2001_uv/run3325.root
3327,2001_uv,P,UV,P_UV,manual,2001_uv/run3327.root
3328,2001_uv,P,UV,P_UV,manual,2001_uv/run3328.root
3329,2001_uv,P,UV,P_UV,manual,2001_uv/run3329.root
3331,2001_uv,P,UV,P_UV,manual,2001_uv/run3331.root
3332,2001_uv,P,UV,P_UV,manual,2001_uv/run3332.root
3334,2001_uv,P,UV,P_UV,manual,2001_uv/run3334.root
3337,2001_uv,P,UV,P_UV,manual,2001_uv/run3337.root
3338,2001_uv,P,UV,P_UV,manual,2001_uv/run3338.root
3344,2001_d,D,VIS,D_VIS,manual,2001_d/run3344.root
3346,2001_d,D,VIS,D_VIS,manual,2001_d/run3346.root
3349,2001_d,D,VIS,D_VIS,manual,2001_d/run3349.root
3350,2001_d,D,VIS,D_VIS,manual,2001_d/run3350.root
3351,2001_d,D,VIS,D_VIS,manual,2001_d/run3351.root
3352,2001_d,D,VIS,D_VIS,manual,2001_d/run3352.root
3353,2001_d,D,VIS,D_VIS,manual,2001_d/run3353.root
3356,2001_d,D,VIS,D_VIS,manual,2001_d/run3356.root
3359,2001_d,D,VIS,D_VIS,manual,2001_d/run3359.root
3360,2001_d,D,VIS,D_VIS,manual,2001_d/run3360.root
3361,2001_d,D,VIS,D_VIS,manual,2001_d/run3361.root
3363,2001_d,D,VIS,D_VIS,manual,2001_d/run3363.root
3365,2001_d,D,VIS,D_VIS,manual,2001_d/run3365.root
3366,2001_d,D,VIS,D_VIS,manual,2001_d/run3366.root
3367,2001_d,D,VIS,D_VIS,manual,2001_d/run3367.root
3369,2001_d,D,VIS,D_VIS,manual,2001_d/run3369.root
3370,2001_d,D,VIS,D_VIS,manual,2001_d/run3370.root
3372,2001_d,D,VIS,D_VIS,manual,2001_d/run3372.root
3373,2001_d,D,VIS,D_VIS,manual,2001_d/run3373.root
3374,2001_d,D,VIS,D_VIS,manual,2001_d/run3374.root
3375,2001_d,D,VIS,D_VIS,manual,2001_d/run3375.root
3377,2001_d,D,VIS,D_VIS,manual,2001_d/run3377.root
3378,2001_d,D,VIS,D_VIS,manual,2001_d/run3378.root
3379,2001_d,D,VIS,D_VIS,manual,2001_d/run3379.root
3380,2001_d,D,VIS,D_VIS,manual,2001_d/run3380.root
3381,2001_d,D,VIS,D_VIS,manual,2001_d/run3381.root
3382,2001_d,D,VIS,D_VIS,manual,2001_d/run3382.root
3383,2001_d,D,VIS,D_VIS,manual,2001_d/run3383.root
3384,2001_d,D,VIS,D_VIS,manual,2001_d/run3384.root
3385,2001_d,D,VIS,D_VIS,manual,2001_d/run3385.root
3386,2001_d,D,VIS,D_VIS,manual,2001_d/run3386.root
3387,2001_d,D,VIS,D_VIS,manual,2001_d/run3387.root
3388,2001_d,D,VIS,D_VIS,manual,2001_d/run3388.root
3389,2001_d,D,VIS,D_VIS,manual,2001_d/run3389.root
3390,2001_d,D,VIS,D_VIS,manual,2001_d/run3390.root
3391,2001_d,D,VIS,D_VIS,manual,2001_d/run3391.root
3392,2001_d,D,VIS,D_VIS,manual,2001_d/run3392.root
3394,2001_d,D,VIS,D_VIS,manual,2001_d/run3394.root
3395,2001_d,D,VIS,D_VIS,manual,2001_d/run3395.root
3396,2001_d,D,VIS,D_VIS,manual,2001_d/run3396.root
3397,2001_d,D,VIS,D_VIS,manual,2001_d/run3397.root
3398,2001_d,D,VIS,D_VIS,manual,2001_d/run3398.root
3399,2001_d,D,VIS,D_VIS,manual,2001_d/run3399.root
3400,2001_d,D,VIS,D_VIS,manual,2001_d/run3400.root
3401,2001_d,D,VIS,D_VIS,manual,2001_d/run3401.root
3402,2001_d,D,VIS,D_VIS,manual,2001_d/run3402.root
3405,2001_d,D,VIS,D_VIS,manual,2001_d/run3405.root
3407,2001_d,D,VIS,D_VIS,manual,2001_d/run3407.root
3409,2001_d,D,VIS,D_VIS,manual,2001_d/run3409.root
3412,2001_d,D,VIS,D_VIS,manual,2001_d/run3412.root
3413,2001_d,D,VIS,D_VIS,manual,2001_d/run3413.root
3414,2001_d,D,VIS,D_VIS,manual,2001_d/run3414.root
3415,2001_d,D,VIS,D_VIS,manual,2001_d/run3415.root
3416,2001_d,D,VIS,D_VIS,manual,2001_d/run3416.root
3417,2001_d,D,VIS,D_VIS,manual,2001_d/run3417.root
3418,2001_d,D,VIS,D_VIS,manual,2001_d/run3418.root
3419,2001_d,D,VIS,D_VIS,manual,2001_d/run3419.root
3420,2001_d,D,VIS,D_VIS,manual,2001_d/run3420.root
3423,2001_d,D,VIS,D_VIS,manual,2001_d/run3423.root
3424,2001_d,D,VIS,D_VIS,manual,2001_d/run3424.root
3425,2001_d,D,VIS,D_VIS,manual,2001_d/run3425.root
3426,2001_d,D,VIS,D_VIS,manual,2001_d/run3426.root
3427,2001_d,D,VIS,D_VIS,manual,2001_d/run3427.root
3428,2001_d,D,VIS,D_VIS,manual,2001_d/run3428.root
3429,2001_d,D,VIS,D_VIS,manual,2001_d/run3429.root
3430,2001_d,D,VIS,D_VIS,manual,2001_d/run3430.root
3432,2001_d,D,VIS,D_VIS,manual,2001_d/run3432.root
3433,2001_d,D,VIS,D_VIS,manual,2001_d/run3433.root
3434,2001_d,D,VIS,D_VIS,manual,2001_d/run3434.root
3435,2001_d,D,VIS,D_VIS,manual,2001_d/run3435.root
3436,2001_d,D,VIS,D_VIS,manual,2001_d/run3436.root
3439,2001_d,D,VIS,D_VIS,manual,2001_d/run3439.root
3440,2001_d,D,VIS,D_VIS,manual,2001_d/run3440.root
3441,2001_d,D,VIS,D_VIS,manual,2001_d/run3441.root
3442,2001_d,D,VIS,D_VIS,manual,2001_d/run3442.root
3443,2001_d,D,VIS,D_VIS,manual,2001_d/run3443.root
3445,2001_d,D,VIS,D_VIS,manual,2001_d/run3445.root
3446,2001_d,D,VIS,D_VIS,manual,2001_d/run3446.root
3447,2001_d,D,VIS,D_VIS,manual,2001_d/run3447.root
3448,2001_d,D,VIS,D_VIS,manual,2001_d/run3448.root
